کهک,قم,34.3923283,50.86384320000002
سنندج,کردستان,35.3218748,46.98616470000002
بانه,کردستان,35.99859989999999,45.88234280000006
بیجار,کردستان,35.8735734,47.59878679999997
دهگلان,کردستان,35.2797649,47.4220818
دیواندره,کردستان,35.9136535,47.0266848
سروآباد,کردستان,35.3100829,46.37086679999993
سقز,کردستان,36.2389448,46.27797050000004
قروه,کردستان,35.1678934,47.8038272
کامیاران,کردستان,34.7955755,46.93680470000004
مریوان,کردستان,35.5210993,46.17568129999995
کرمانشاه,کرمانشاه,34.3276924,47.07776850000005
اسلام‌آباد غرب,کرمانشاه,34.11318470000001,46.52787149999995
پاوه,کرمانشاه,35.0430104,46.35527130000003
ثلاث باباجانی,کرمانشاه,34.7358371,46.149396900000056
جوانرود,کرمانشاه,34.8062744,46.49220020000007
دالاهو,کرمانشاه,34.2807002,46.23547129999997
روانسر,کرمانشاه,34.7120892,46.65129980000006
سرپل ذهاب,کرمانشاه,34.4513937,45.86120660000006
سنقر,کرمانشاه,34.777894,47.59632850000003
صحنه,کرمانشاه,34.4740361,47.69475119999993
قصر شیرین,کرمانشاه,34.5159031,45.577685900000006
کنگاور,کرمانشاه,34.5070927,47.95645939999997
گیلان غرب,کرمانشاه,34.1397111,45.920608899999934
هرسین,کرمانشاه,34.2719149,47.60461829999997
کرمان,کرمان,30.2839379,57.08336280000003
ارزونه,کرمان,30.2839379,57.08336280000003
انار,کرمان,30.8707353,55.27565049999998
بافت,کرمان,28.8564982,56.561646999999994
بردسیر,کرمان,29.9384731,56.57285969999998
بم,کرمان,29.0984956,58.337467999999944
جیرفت,کرمان,28.6751124,57.737156899999945
راور,کرمان,31.2682228,56.797387800000024
راین,کرمان,29.5912557,57.445756500000016
رفسنجان,کرمان,30.3548893,56.00270499999999
رودبار جنوب,کرمان,28.0292807,57.992978300000004
ریگان,کرمان,28.6508018,59.01810380000006
زرند,کرمان,30.81655169999999,56.57285969999998
سیرجان,کرمان,29.45866759999999,55.671405100000015
شهر بابک,کرمان,30.11721589999999,55.12103030000003
عنبرآباد,کرمان,28.47303,57.84242549999999
فاریاب,کرمان,28.0920448,57.23105209999994
فهرج,کرمان,28.9444678,58.883380699999975
قلعه گنج,کرمان,27.5277132,57.86513709999997
کوهبانان,کرمان,31.41263,56.28006000000005
کهنوج,کرمان,28.0250371,57.74595499999998
ماهان,کرمان,30.0629967,57.28750969999999
منوجان,کرمان,27.4475626,57.505161600000065
یاسوج,کهکیلویه‌و‌بویراحمد,30.66838319999999,51.587523499999975
باشت,کهکیلویه‌و‌بویراحمد,30.3619359,51.1611537
بویراحمد,کهکیلویه‌و‌بویراحمد,30.724586,50.845632300000034
بهمئی,کهکیلویه‌و‌بویراحمد,50.093451, 30.891466
چرام,کهکیلویه‌و‌بویراحمد,30.7522508,50.74686470000006
دنا,کهکیلویه‌و‌بویراحمد,30.724586,50.845632300000034
دوگنبدان,کهکیلویه‌و‌بویراحمد,30.3659761,50.79363009999997
دهدشت,کهکیلویه‌و‌بویراحمد,30.7855748,50.57050879999997
دیموشک,کهکیلویه‌و‌بویراحمد,31.2993671,50.40110709999999
سی سخت,کهکیلویه‌و‌بویراحمد,30.8600203,51.454586300000074
کهگیلویه,کهکیلویه‌و‌بویراحمد,30.724586,50.845632300000034
گچساران,کهکیلویه‌و‌بویراحمد,30.3659761,50.79363009999997
گراب سفلی,کهکیلویه‌و‌بویراحمد,30.724586,50.845632300000034
لنده,کهکیلویه‌و‌بویراحمد,30.9789987,50.41789730000005
لیکک,کهکیلویه‌و‌بویراحمد,30.8936954,50.093242799999985
گرگان,گلستان,36.8456427,54.439336300000036
آزادشهر,گلستان,37.083896,55.170699199999945
آق‌قلا,گلستان,37.0141367,54.45063040000002
بندر گز,گلستان,36.774965,53.94617489999996
